Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue USD,Cost Model,Cost Value,Cost Currency,Event Source,Partner,Media Source,Channel,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Region,Country Code,State,City,Postal Code,DMA,IP,Operator,Carrier,Language,AppsFlyer ID,Customer User ID,Android ID,Advertising ID,IMEI,IDFA,IDFV,Device Category,Platform,OS Version,App Version,SDK Version,App ID,App Name,Is Retargeting,Retargeting Conversion Type,Is Primary Attribution,Attribution Lookback,Reengagement Window,Match Type,User Agent,HTTP Referrer,Original URL,Device Model,Rejected Reason,Rejected Reason Value,Detection Date,Fraud Reason,Fraud Sub Reason
click,2023/7/28 5:32,2023/7/28 5:35,2023/7/28 5:35,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_0acc3c3959,SA,BR,SP,Sao Paulo,05886-105,76009,45.180.150.81,Vivo,Vivo,en_BR,b270a88811fc86060ade78cf61d1881f,b270a88811fc86060ade78cf61d1881f,,0dd128dc-5eff-4cf9-aa0a-bcff4e3e665b,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; 2 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_0acc3c3959&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=abc6ad3aab2040029159c051dcaa4f481690547535434&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=abc6ad3aab2040029159c051dcaa4f481690547535434&af_ip=45.180.150.81&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=0dd128dc-5eff-4cf9-aa0a-bcff4e3e665b&af_channel=af_14183,2,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 5:24,2023/7/28 5:26,2023/7/28 5:26,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_1527c68f70,SA,BR,SC,Videira,89561-144,76020,186.225.3.19,Brasil Telecom,Brasil Telecom,en_BR,ccc7a0081703226663e850e5968f688e,ccc7a0081703226663e850e5968f688e,,01554e2f-4c1d-4f1f-95e1-a60d2466fa9b,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; K12 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_1527c68f70&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=1bf4e9eacde84a02a498a2e27cc7d6091690547048126&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=1bf4e9eacde84a02a498a2e27cc7d6091690547048126&af_ip=186.225.3.19&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=01554e2f-4c1d-4f1f-95e1-a60d2466fa9b&af_channel=af_14183,K12,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 5:14,2023/7/28 5:21,2023/7/28 5:21,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_1fea4c46f0,SA,BR,PA,Redencao,68552-650,76096,177.75.224.61,Brasil Telecom,Brasil Telecom,en_BR,aee6e1a161ce0fa6c5c430963b26eecd,aee6e1a161ce0fa6c5c430963b26eecd,,93747c21-3709-4193-86bc-e1b98fa24464,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Galaxy Tab A 8.0 2018 LTE Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_1fea4c46f0&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=721a8ca4879847bd97df9d41453a6a8c1690546458247&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=721a8ca4879847bd97df9d41453a6a8c1690546458247&af_ip=177.75.224.61&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=93747c21-3709-4193-86bc-e1b98fa24464&af_channel=af_14183,Galaxy Tab A 8.0 2018 LTE,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 5:13,2023/7/28 5:18,2023/7/28 5:18,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_e4b8b6bebb,SA,BR,RS,Porto Alegre,90690-150,76029,189.6.252.81,Brasil Telecom,Brasil Telecom,en_BR,75af556f9a6d0091b279f2d4e499bcb8,75af556f9a6d0091b279f2d4e499bcb8,,9deb94ed-f282-4ea2-8554-d9c3e2f15da7,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Mate 20 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_e4b8b6bebb&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=43dc976ece19455793eb969ce39780bb1690546425081&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=43dc976ece19455793eb969ce39780bb1690546425081&af_ip=189.6.252.81&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=9deb94ed-f282-4ea2-8554-d9c3e2f15da7&af_channel=af_14183,Mate 20,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 5:14,2023/7/28 5:17,2023/7/28 5:17,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_542879f362,SA,BR,RS,Canela,95680-000,76019,170.246.110.211,Vivo,Vivo,en_BR,96fb65f34be9b25d9c3dffbced3fb3db,96fb65f34be9b25d9c3dffbced3fb3db,,020665ed-660c-4f20-9ffc-7eb5a2628c13,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; A9 2020 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_542879f362&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=3e25dfad82a34a55b6a21e558dceebf51690546461082&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=3e25dfad82a34a55b6a21e558dceebf51690546461082&af_ip=170.246.110.211&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=020665ed-660c-4f20-9ffc-7eb5a2628c13&af_channel=af_14183,A9 2020,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 4:59,2023/7/28 5:07,2023/7/28 5:07,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_39362c4914,SA,BR,SP,Descalvado,13690-959,76002,132.255.217.37,Claro,Claro,en_BR,6d15ee5a1f74316291571cd660d6553f,6d15ee5a1f74316291571cd660d6553f,,9724e45f-5b2d-40cc-ba37-a7b9737d2613,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Smart Tab M10 FHD Plus Wi-Fi Google Assistant Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_39362c4914&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=9e5fbbc04b544f5f86fcfe6db2d182cb1690545593428&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=9e5fbbc04b544f5f86fcfe6db2d182cb1690545593428&af_ip=132.255.217.37&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=9724e45f-5b2d-40cc-ba37-a7b9737d2613&af_channel=af_14183,Smart Tab M10 FHD Plus Wi-Fi Google Assistant,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 5:04,2023/7/28 5:07,2023/7/28 5:07,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_b1418eb8a5,SA,BR,SP,Sao Paulo,05211-140,76009,45.164.77.42,Vivo,Vivo,en_BR,5575dc24563afe98b187884b57247c7d,5575dc24563afe98b187884b57247c7d,,0fe1dce0-2163-4522-a687-5b308eae9a84,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Smart Tab M10 HD Wi-Fi Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_b1418eb8a5&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=e4966e9c28b84367bcf01aebcc39d6331690545865571&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=e4966e9c28b84367bcf01aebcc39d6331690545865571&af_ip=45.164.77.42&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=0fe1dce0-2163-4522-a687-5b308eae9a84&af_channel=af_14183,Smart Tab M10 HD Wi-Fi,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 4:51,2023/7/28 4:59,2023/7/28 4:59,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_c424c2ada5,SA,BR,RJ,Rio De Janeiro,21770-101,76008,189.24.141.226,Claro,Claro,en_BR,9e80cb2f89639853fb8d14e1e3d0baa3,9e80cb2f89639853fb8d14e1e3d0baa3,,000f5dd4-5964-484e-9402-9886be68c31c,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; X7 5G Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_c424c2ada5&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=8112464a0d1e4add9067420c222ec7a01690545072782&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=8112464a0d1e4add9067420c222ec7a01690545072782&af_ip=189.24.141.226&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=000f5dd4-5964-484e-9402-9886be68c31c&af_channel=af_14183,X7 5G,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 4:51,2023/7/28 4:57,2023/7/28 4:57,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_82b2063ebd,SA,BR,PR,Curitiba,81810-500,76049,189.123.200.54,Brasil Telecom,Brasil Telecom,en_BR,c045c3cf40ff91368f5baddb2b8c0fcd,c045c3cf40ff91368f5baddb2b8c0fcd,,9917da9f-0d03-4e6b-882a-c2ab0925ccc7,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Mate 30 Pro 5G Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_82b2063ebd&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=3da5e3ba77084262a6665566dd134c281690545113908&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=3da5e3ba77084262a6665566dd134c281690545113908&af_ip=189.123.200.54&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=9917da9f-0d03-4e6b-882a-c2ab0925ccc7&af_channel=af_14183,Mate 30 Pro 5G,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 4:49,2023/7/28 4:52,2023/7/28 4:52,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_bb964d0a88,SA,BR,RS,Pelotas,96060-297,76028,177.22.171.75,Claro,Claro,en_BR,5ff30da377bcece9adbfb5f47447e5c7,5ff30da377bcece9adbfb5f47447e5c7,,940520a1-5301-4a00-82d0-b53e8ef2023f,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Reno Ace Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_bb964d0a88&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=03e02b58a3354f4cabf350ad5eb3bc231690544966080&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=03e02b58a3354f4cabf350ad5eb3bc231690544966080&af_ip=177.22.171.75&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=940520a1-5301-4a00-82d0-b53e8ef2023f&af_channel=af_14183,Reno Ace,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 4:42,2023/7/28 4:46,2023/7/28 4:46,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_0ebf8de85c,SA,BR,SP,Sao Paulo,08050-190,76009,186.220.37.112,Brasil Telecom,Brasil Telecom,en_BR,68719d7e679dd13618ba5be3b65d9a57,68719d7e679dd13618ba5be3b65d9a57,,8ed10436-9c99-43d7-b82c-6528547a49fd,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Galaxy S20 FE LTE SD865 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_0ebf8de85c&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=a5efc11cb8d9432689deac4b2590ae191690544536063&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=a5efc11cb8d9432689deac4b2590ae191690544536063&af_ip=186.220.37.112&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=8ed10436-9c99-43d7-b82c-6528547a49fd&af_channel=af_14183,Galaxy S20 FE LTE SD865,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 4:43,2023/7/28 4:46,2023/7/28 4:46,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_44b473b967,SA,BR,MG,Guanhaes,39740-973,76013,187.102.30.211,Vivo,Vivo,en_BR,c84d8ac312dfc2ad9bf4c752b7141022,c84d8ac312dfc2ad9bf4c752b7141022,,95a3ecd5-2bbd-4d90-ad53-553e018392af,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; C25 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_44b473b967&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=20aba60288d74253a3994d78212cbdef1690544600347&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=20aba60288d74253a3994d78212cbdef1690544600347&af_ip=187.102.30.211&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=95a3ecd5-2bbd-4d90-ad53-553e018392af&af_channel=af_14183,C25,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 4:35,2023/7/28 4:43,2023/7/28 4:43,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_898daf8eb2,SA,BR,PE,Arcoverde,56512-105,76068,45.224.43.106,Claro,Claro,en_BR,5cea5e06476e33a615f75846cb72ebf6,5cea5e06476e33a615f75846cb72ebf6,,92a11252-b9a8-4aae-aa1d-02da2e2cdf2b,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; A7 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_898daf8eb2&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=fd37d2eb68d9409aa3afabbaf74d7d671690544108977&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=fd37d2eb68d9409aa3afabbaf74d7d671690544108977&af_ip=45.224.43.106&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=92a11252-b9a8-4aae-aa1d-02da2e2cdf2b&af_channel=af_14183,A7,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 4:32,2023/7/28 4:35,2023/7/28 4:35,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_44bf62a42c,SA,BR,SE,Aracaju,49044-424,76112,45.236.69.70,Claro,Claro,en_BR,177d2dfdb3b8afa17be1646959af251d,177d2dfdb3b8afa17be1646959af251d,,07ec4fe1-631b-462f-9753-b2b3a1583b01,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Honor Pad 5 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_44bf62a42c&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=81ddc4605204485ab95f6f4d2f738efb1690543941478&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=81ddc4605204485ab95f6f4d2f738efb1690543941478&af_ip=45.236.69.70&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=07ec4fe1-631b-462f-9753-b2b3a1583b01&af_channel=af_14183,Honor Pad 5,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 4:25,2023/7/28 4:30,2023/7/28 4:30,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_dfd188bd5a,SA,BR,SP,Campinas,13088-621,76001,200.160.87.124,Vivo,Vivo,en_BR,cf6d51541a44ab1796fd178b212fb892,cf6d51541a44ab1796fd178b212fb892,,13c9a7c7-b8bd-49df-bdb8-e115db3487a6,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Mi 8 Screen Fingerprint Edition Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_dfd188bd5a&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=fc4f8df7909f48edb89810f7a8c668491690543533586&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=fc4f8df7909f48edb89810f7a8c668491690543533586&af_ip=200.160.87.124&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=13c9a7c7-b8bd-49df-bdb8-e115db3487a6&af_channel=af_14183,Mi 8 Screen Fingerprint Edition,,,2023/7/30,bots,timestamp_anomalies
click,2023/7/28 4:20,2023/7/28 4:29,2023/7/28 4:29,install,,,,,,0,USD,S2S,mobisummer,comnexlvl3423_int,af_14183,ms_KR/JP_14183,,,,,176283811,,14183_d108a3b6eb,SA,BR,RJ,Sao Pedro Da Aldeia,28940-537,76010,177.131.162.117,Vivo,Vivo,en_BR,788c601fc4caa2a64063397db5b7b1d2,788c601fc4caa2a64063397db5b7b1d2,,9597396E-EF29-44B2-9CA9-39BEDE93FBEE,,,,,android,10,,,com.alibaba.aliexpresshd,,FALSE,,,7d,,id_matching,"Mozilla/5.0 (Linux; Android 10; Honor 8C Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36",,https://app.appsflyer.com/com.alibaba.aliexpresshd?pid=comnexlvl3423_int&af_siteid=14183_d108a3b6eb&c=ms_KR/JP_14183&af_sub3=ms&af_ad_id=176283811&af_sub_siteid=5db845aa1fff4eb9b6cd735f895c094a1690543256035&af_sub5=_DFdGvXd&af_click_lookback=7d&clickid=5db845aa1fff4eb9b6cd735f895c094a1690543256035&af_ip=177.131.162.117&af_ua=Mozilla%2F5.0+%28Linux%3B+Android+10%3B+MI+6+Build%2FQQ3A.200605.001%3B+wv%29+AppleWebKit%2F537.36+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Chrome%2F102.0.4961.0+Mobile+Safari%2F537.36&af_lang=pt-BR&af_prt=mobisummer&advertising_id=9597396E-EF29-44B2-9CA9-39BEDE93FBEE&af_channel=af_14183,Honor 8C,,,2023/7/30,bots,timestamp_anomalies
